frame	label	category	rom_hit	cpu_addr	value	record_cpu_range	expected_bytes	context	active_expected_match	record_snapshot
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1153	broad_05be5_tatsuji	보스	ROM+0x05BE5	$9BD5	03	$9BD5-$9BD7	97 99 93	03 03 03 00 00 00 00 00	false	03 00 00
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1153	broad_05be5_tatsuji	보스	ROM+0x05BE5	$9BD6	00	$9BD5-$9BD7	97 99 93	03 03 00 00 00 00 00 42	false	03 00 00
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1153	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1153	broad_05be5_tatsuji	보스	ROM+0x05BE5	$9BD7	00	$9BD5-$9BD7	97 99 93	03 00 00 00 00 00 42 40	false	03 00 00
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1155	broad_05be5_tatsuji	보스	ROM+0x05BE5	$9BD5	03	$9BD5-$9BD7	97 99 93	03 03 03 00 00 00 00 00	false	03 00 00
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1155	broad_05be5_tatsuji	보스	ROM+0x05BE5	$9BD6	00	$9BD5-$9BD7	97 99 93	03 03 00 00 00 00 00 42	false	03 00 00
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1155	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1155	broad_05be5_tatsuji	보스	ROM+0x05BE5	$9BD7	00	$9BD5-$9BD7	97 99 93	03 00 00 00 00 00 42 40	false	03 00 00
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1157	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1159	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1161	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1163	broad_05be5_tatsuji	보스	ROM+0x05BE5	$9BD5	03	$9BD5-$9BD7	97 99 93	03 03 03 00 00 00 00 00	false	03 00 00
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1163	broad_05be5_tatsuji	보스	ROM+0x05BE5	$9BD6	00	$9BD5-$9BD7	97 99 93	03 03 00 00 00 00 00 42	false	03 00 00
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1163	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1163	broad_05be5_tatsuji	보스	ROM+0x05BE5	$9BD7	00	$9BD5-$9BD7	97 99 93	03 00 00 00 00 00 42 40	false	03 00 00
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1165	broad_05be5_tatsuji	보스	ROM+0x05BE5	$9BD5	03	$9BD5-$9BD7	97 99 93	03 03 03 00 00 00 00 00	false	03 00 00
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
1165	broad_05be5_tatsuji	보스	ROM+0x05BE5	$9BD6	00	$9BD5-$9BD7	97 99 93	03 03 00 00 00 00 00 42	false	03 00 00
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FC	FF	$83FC-$83FE	CA D0 E9	09 49 FF 18 69 01 4C 05	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FD	18	$83FC-$83FE	CA D0 E9	49 FF 18 69 01 4C 05 84	false	FF 18 69
1165	broad_0440c_kajiya	스테이지	ROM+0x0440C	$83FE	69	$83FC-$83FE	CA D0 E9	FF 18 69 01 4C 05 84 B1	false	FF 18 69
